,id,fisherman_id,fishing_location,status,Avg Temp,delivered_location,delivered,rejected
0,4794075,B23823,Duqum,Central Market,-8.27,Nesto,,
0,9837704,B23823,Suhar,Central Market,-1.06,Lulu,,
0,9205254,B8323,Ashkara,Central Market,-3.06,Lulu,,
0,2491935,B123123,Suhar,Delivered,-3.21,Lulu,yes,
0,2931129,B384211,Salalah,Central Market,-8.2,Nesto,,
0,4702204,B3823,Muscat,Central Market,-2.5,Nesto,,
0,6044585,B8323,Suhar,Central Market,-8.08,Lulu,,
0,1612425,B8323,Duqum,Delivered,-0.22,Faiha,yes,
0,9817095,B8323,Ashkara,Central Market,-2.17,Lulu,,
0,6874676,B123123,Masira,Delivered,-7.42,Lulu,yes,
0,3889327,B23823,Ashkara,Central Market,-5.05,Nesto,,
0,5685657,B8323,Suhar,Delivered,-0.49,Lulu,yes,
0,7336583,B123123,Ashkara,Delivered,-0.43,Nesto,yes,
0,1539149,B123123,Ashkara,Delivered,-3.03,Nesto,yes,
0,7283985,B3823,Suhar,Central Market,-1.16,Lulu,,
0,8529289,B123123,Duqum,Delivered,-6.35,Lulu,yes,
0,1142924,B8323,Salalah,Central Market,-3.49,Nesto,,
0,9206732,B123123,Suhar,Delivered,-3.45,Lulu,yes,
0,3952363,B3823,Ashkara,Delivered,-0.51,Lulu,yes,
0,9254548,B8323,Suhar,Rejected,-6.58,Lulu,,yes
0,9400733,B8323,Ashkara,Central Market,-2.94,Faiha,,
0,8784893,B3823,Masira,Central Market,-8.06,Lulu,,
0,8578728,B8323,Duqum,Delivered,-1.51,Lulu,yes,
0,1919107,B123123,Suhar,Central Market,-7.95,Lulu,,
0,6014829,B23823,Ashkara,Delivered,-6.46,Nesto,yes,
0,5952648,B8323,Suhar,Central Market,-6.51,Nesto,,
0,6245930,B8323,Duqum,Central Market,-4.48,Nesto,,
0,7875629,B23823,Duqum,Central Market,-0.97,Lulu,,
0,5471179,B384211,Duqum,Delivered,-5.82,Lulu,yes,
0,6101960,B8323,Ashkara,Central Market,-9.72,Lulu,,
0,3191359,B8323,Suhar,Central Market,-1.5,Lulu,,
0,3967716,B123123,Ashkara,Central Market,-2.57,Nesto,,
0,8970260,B384211,Salalah,Delivered,-8.41,Nesto,yes,
0,3854175,B23823,Ashkara,Central Market,-2.52,Lulu,,
0,2512645,B12312,Suhar,Delivered,-7.61,Nesto,yes,
0,2222567,B8323,Suhar,Central Market,-3.22,Lulu,,
0,8724846,B12312,Salalah,Central Market,-8.92,Faiha,,
0,5165116,B123123,Duqum,Delivered,-7.5,Lulu,yes,
0,5975940,B8323,Suhar,Delivered,-8.81,Nesto,yes,
0,5641253,B123123,Duqum,Delivered,-1.5,Lulu,yes,
0,8772171,B8323,Suhar,Central Market,-8.52,Lulu,,
0,4866344,B123123,Duqum,Delivered,-2.44,Lulu,yes,
0,9666451,B23823,Duqum,Central Market,-3.5,Lulu,,
0,2217363,B8323,Salalah,Central Market,-6.71,Lulu,,
0,8755088,B23823,Salalah,Central Market,-2.95,Nesto,,
0,2912454,B123123,Salalah,Delivered,-8.06,Nesto,yes,
0,6358476,B123123,Salalah,Delivered,-9.49,Lulu,yes,
0,4999703,B8323,Salalah,Central Market,-7.69,Nesto,,
0,3516862,B23823,Masira,Delivered,-1.93,Lulu,yes,
0,6560416,B23823,Duqum,Delivered,-6.47,Faiha,yes,
0,1298010,B8323,Ashkara,On Route,-0.88,Lulu,,
0,7047797,B23823,Suhar,Delivered,-8.21,Nesto,yes,
0,9178227,B384211,Duqum,Delivered,-4.29,Lulu,yes,
0,4266456,B3823,Duqum,Central Market,-7.46,Lulu,,
0,8673161,B123123,Duqum,Central Market,-9.86,Nesto,,
0,5143546,B23823,Suhar,Central Market,-8.37,Lulu,,
0,3601500,B8323,Ashkara,Delivered,-9.4,Lulu,yes,
0,1729635,B8323,Ashkara,Central Market,-9.09,Nesto,,
0,1912889,B23823,Masira,Central Market,-1.74,Nesto,,
0,3938620,B8323,Ashkara,Central Market,-6.13,Lulu,,
0,9224698,B123123,Ashkara,Central Market,-0.06,Nesto,,
0,7772957,B23823,Suhar,Central Market,-0.76,Lulu,,
0,8889037,B23823,Ashkara,Delivered,-8.53,Faiha,yes,
0,5231238,B23823,Salalah,Delivered,-7.11,Lulu,yes,
0,1745988,B23823,Ashkara,Central Market,-7.85,Lulu,,
0,3469731,B12312,Salalah,Delivered,-0.3,Lulu,yes,
0,4899311,B328423,Duqum,Delivered,-2.86,Lulu,yes,
0,9099120,B23823,Ashkara,Central Market,-2.32,Nesto,,
0,6816158,B123123,Salalah,Central Market,-8.46,Nesto,,
0,4633494,B123123,Salalah,Central Market,-2.27,Faiha,,
0,2762833,B8323,Duqum,Central Market,-1.39,Lulu,,
0,9487508,B8323,Duqum,Delivered,-8.47,Lulu,yes,
0,7532601,B8323,Suhar,Central Market,-5.85,Faiha,,
0,5003878,B23823,Duqum,Delivered,-9.65,Nesto,yes,
0,8364283,B123123,Suhar,Delivered,-3.03,Lulu,yes,
0,9727321,B328423,Duqum,Central Market,-7.72,Nesto,,
0,6263483,B123123,Suhar,Delivered,-0.94,Lulu,yes,
0,1038484,B23823,Salalah,Central Market,-5.87,Lulu,,
0,9484198,B23823,Duqum,Central Market,-8.42,Lulu,,
0,5697907,B12312,Masira,Delivered,-6.74,Nesto,yes,
0,6205425,B23823,Sur,Delivered,-5.9,Lulu,yes,
0,9741808,B8323,Suhar,Delivered,-0.44,Lulu,yes,
0,8719553,B8323,Ashkara,Central Market,-1.47,Lulu,,
0,5312648,B8323,Suhar,On Route,-6.05,Nesto,,
0,3286515,B8323,Suhar,Central Market,-8.36,Lulu,,
0,4474904,B123123,Ashkara,Delivered,-4.4,Lulu,yes,
0,7469083,B8323,Ashkara,Central Market,-9.43,Nesto,,
0,6053579,B23823,Duqum,Central Market,-6.72,Nesto,,
0,2749441,B123123,Salalah,Delivered,-9.75,Lulu,yes,
0,8169529,B8323,Suhar,Delivered,-5.71,Lulu,yes,
0,8846103,B8323,Suhar,Delivered,-4.73,Lulu,yes,
0,4806446,B8323,Duqum,Delivered,-0.34,Nesto,yes,
0,9601247,B8323,Duqum,Delivered,-3.25,Lulu,yes,
0,1589261,B23823,Salalah,Delivered,-2.03,Lulu,yes,
0,6654688,B8323,Ashkara,Delivered,-6.25,Nesto,yes,
0,1908115,B23823,Salalah,Delivered,-9.86,Lulu,yes,
0,4332161,B23823,Duqum,Delivered,-7.35,Nesto,yes,
0,4248330,B23823,Duqum,Central Market,-8.3,Lulu,,
0,9691805,B8323,Salalah,Delivered,-1.05,Nesto,yes,
0,3727974,B384211,Ashkara,Central Market,-2.85,Nesto,,
0,8074836,B8323,Suhar,Central Market,-1.36,Lulu,,
0,1253251,B123123,Ashkara,Central Market,-5.76,Lulu,,
0,1257710,B8323,Muscat,Central Market,-8.35,Lulu,,
0,9866135,B23823,Ashkara,Central Market,-8.49,Nesto,,
0,9604354,B12312,Muscat,Central Market,-2.64,Lulu,,
0,2227140,B123123,Duqum,Delivered,-7.08,Lulu,yes,
0,6594166,B8323,Duqum,Delivered,-8.71,Nesto,yes,
0,2927303,B8323,Ashkara,Delivered,-9.19,Lulu,yes,
0,2787165,B3823,Ashkara,Central Market,-0.85,Nesto,,
0,9589251,B23823,Suhar,Central Market,-3.18,Nesto,,
0,7604884,B23823,Ashkara,Delivered,-1.25,Faiha,yes,
0,3847352,B123123,Ashkara,Delivered,-1.32,Lulu,yes,
0,6675251,B328423,Suhar,Central Market,-2.03,Nesto,,
0,5610094,B23823,Suhar,Central Market,-1.99,Lulu,,
0,9233709,B123123,Duqum,Delivered,-7.21,Nesto,yes,
0,4516116,B12312,Duqum,Central Market,-1.92,Lulu,,
0,8428544,B8323,Ashkara,Delivered,-1.85,Lulu,yes,
0,5039090,B8323,Salalah,Delivered,-6.39,Lulu,yes,
0,6686205,B23823,Ashkara,Delivered,-4.46,Nesto,yes,
0,3699612,B3823,Salalah,Central Market,-3.99,Lulu,,
0,8244788,B23823,Duqum,Central Market,-9.35,Lulu,,
0,8588487,B123123,Duqum,Central Market,-6.75,Lulu,,
0,7721931,B8323,Suhar,Delivered,-4.06,Faiha,yes,
0,5909818,B3823,Salalah,Delivered,-8.96,Nesto,yes,
0,3642196,B328423,Ashkara,Delivered,-0.3,Faiha,yes,
0,3373648,B123123,Ashkara,Central Market,-3.92,Nesto,,
0,4873438,B23823,Suhar,Central Market,-5.25,Nesto,,
0,6866645,B8323,Duqum,Central Market,-5.91,Nesto,,
0,6455357,B328423,Duqum,Central Market,-2.41,Nesto,,
0,1799560,B23823,Ashkara,Delivered,-7.51,Nesto,yes,
0,3311258,B123123,Ashkara,Central Market,-4.95,Nesto,,
0,2671224,B23823,Suhar,Delivered,-0.53,Lulu,yes,
0,3388919,B8323,Ashkara,Delivered,-7.93,Nesto,yes,
0,3002278,B123123,Salalah,Delivered,-7.84,Nesto,yes,
0,9123419,B328423,Suhar,On Route,-8.87,Nesto,,
0,3493347,B23823,Duqum,Central Market,-1.48,Nesto,,
0,9882391,B3823,Muscat,Delivered,-3.82,Lulu,yes,
0,7319502,B12312,Duqum,Central Market,-7.1,Faiha,,
0,9536305,B123123,Salalah,Delivered,-4.7,Lulu,yes,
0,6518259,B8323,Suhar,Delivered,-1.13,Nesto,yes,
0,6545237,B123123,Ashkara,Delivered,-1.6,Faiha,yes,
0,9297663,B123123,Ashkara,Delivered,-8.14,Lulu,yes,
0,4878781,B8323,Suhar,Delivered,-8.45,Lulu,yes,
0,8650450,B123123,Sur,Delivered,-7.13,Lulu,yes,
0,9545897,B12312,Salalah,Delivered,-3.02,Lulu,yes,
0,3769166,B23823,Suhar,Delivered,-8.43,Nesto,yes,
0,1377668,B23823,Ashkara,Central Market,-6.08,Nesto,,
0,6699333,B3823,Suhar,Central Market,-7.49,Lulu,,
0,9816163,B23823,Duqum,Central Market,-2.68,Nesto,,
0,8850215,B123123,Suhar,Delivered,-3.92,Faiha,yes,
0,6916656,B123123,Sur,Delivered,-2.33,Lulu,yes,
0,7513135,B12312,Salalah,Central Market,-2.91,Lulu,,
0,3466345,B384211,Ashkara,Delivered,-0.34,Lulu,yes,
0,4917564,B23823,Duqum,Delivered,-8.53,Lulu,yes,
0,8213614,B123123,Ashkara,Delivered,-0.65,Nesto,yes,
0,6810937,B23823,Salalah,Delivered,-8.45,Nesto,yes,
0,6296808,B8323,Ashkara,Central Market,-9.44,Lulu,,
0,5539586,B8323,Duqum,Delivered,-1.83,Lulu,yes,
0,5106740,B23823,Duqum,Central Market,-0.46,Lulu,,
0,1341705,B123123,Muscat,Central Market,-1.57,Lulu,,
0,3107627,B23823,Salalah,First Truck,-6.12,Lulu,,
0,9200875,B12312,Duqum,Delivered,-6.43,Nesto,yes,
0,7403929,B23823,Ashkara,Delivered,-8.82,Nesto,yes,
0,8687811,B123123,Suhar,Central Market,-9.33,Lulu,,
0,9127114,B23823,Duqum,Central Market,-7.0,Lulu,,
0,3410258,B328423,Ashkara,Central Market,-1.97,Lulu,,
0,8383522,B328423,Duqum,Central Market,-8.39,Nesto,,
0,3949496,B8323,Suhar,Central Market,-9.26,Nesto,,
0,6164117,B23823,Ashkara,Delivered,-3.36,Nesto,yes,
0,5071979,B8323,Salalah,Central Market,-2.51,Lulu,,
0,3208611,B8323,Duqum,Delivered,-4.23,Lulu,yes,
0,1495777,B8323,Suhar,Delivered,-8.61,Lulu,yes,
0,1579617,B8323,Ashkara,Central Market,-7.95,Lulu,,
0,6827962,B3823,Salalah,Delivered,-4.25,Lulu,yes,
0,8457384,B8323,Ashkara,Central Market,-4.96,Lulu,,
0,5511129,B23823,Ashkara,Delivered,-3.95,Lulu,yes,
0,3734800,B23823,Salalah,Delivered,-4.09,Lulu,yes,
0,7367226,B123123,Sur,Central Market,-2.94,Nesto,,
0,9448679,B8323,Duqum,Delivered,-2.38,Nesto,yes,
0,7412717,B384211,Ashkara,Delivered,-8.99,Lulu,yes,
0,7179733,B8323,Duqum,Central Market,-7.09,Faiha,,
0,1490623,B8323,Ashkara,Central Market,-2.01,Lulu,,
0,6132904,B123123,Suhar,Central Market,-1.3,Lulu,,
0,9192055,B23823,Salalah,Delivered,-3.47,Lulu,yes,
0,7087496,B123123,Ashkara,Central Market,-6.41,Lulu,,
0,6713351,B8323,Ashkara,Delivered,-7.64,Lulu,yes,
0,8811647,B123123,Duqum,Delivered,-8.79,Lulu,yes,
0,5977011,B3823,Muscat,Central Market,-3.01,Lulu,,
0,2672018,B3823,Ashkara,On Route,-10.0,Faiha,,
0,4898968,B23823,Suhar,Central Market,-2.99,Nesto,,
0,9237767,B23823,Duqum,Central Market,-7.45,Nesto,,
0,4129867,B123123,Suhar,Delivered,-6.97,Lulu,yes,
0,2509937,B328423,Ashkara,Delivered,-9.87,Lulu,yes,
0,3688115,B123123,Duqum,Delivered,-0.94,Lulu,yes,
0,1948873,B123123,Salalah,Central Market,-1.17,Lulu,,
0,4507265,B23823,Suhar,Delivered,-0.86,Lulu,yes,
0,5494897,B123123,Ashkara,First Truck,-1.68,Faiha,,
0,6655578,B23823,Salalah,Delivered,-9.89,Nesto,yes,
0,2398587,B384211,Duqum,Delivered,-4.23,Lulu,yes,
0,7016492,B23823,Masira,Central Market,-7.22,Lulu,,
0,5632307,B23823,Duqum,Central Market,-5.82,Lulu,,
0,8766058,B123123,Salalah,Central Market,-3.49,Nesto,,
0,1992939,B384211,Duqum,Central Market,-5.8,Lulu,,
0,6414846,B3823,Ashkara,Central Market,-8.24,Lulu,,
0,1425156,B123123,Duqum,Central Market,-6.06,Faiha,,
0,4808155,B8323,Duqum,Delivered,-2.17,Nesto,yes,
0,9630491,B123123,Ashkara,Delivered,-9.8,Nesto,yes,
0,3538219,B328423,Ashkara,Delivered,-8.47,Lulu,yes,
0,1696548,B23823,Suhar,Delivered,-2.96,Nesto,yes,
0,3444365,B8323,Salalah,Central Market,-0.51,Nesto,,
0,5945103,B123123,Duqum,Central Market,-6.35,Nesto,,
0,6902681,B123123,Ashkara,Delivered,-6.49,Lulu,yes,
0,1969651,B23823,Duqum,Central Market,-5.88,Lulu,,
0,8395940,B23823,Salalah,Delivered,-8.53,Nesto,yes,
0,1366291,B123123,Ashkara,Central Market,-2.53,Lulu,,
0,9325773,B328423,Ashkara,Central Market,-0.98,Lulu,,
0,5181499,B123123,Sur,Central Market,-9.31,Nesto,,
0,8768990,B23823,Suhar,Delivered,-9.02,Lulu,yes,
0,6907324,B23823,Duqum,Central Market,-9.33,Lulu,,
0,4625421,B123123,Suhar,Central Market,-1.0,Lulu,,
0,1035777,B384211,Ashkara,Delivered,-8.72,Lulu,yes,
0,4075333,B123123,Ashkara,Central Market,-9.69,Faiha,,
0,4518864,B23823,Ashkara,Central Market,-7.74,Nesto,,
0,1819086,B23823,Ashkara,Delivered,-9.53,Lulu,yes,
0,6437825,B23823,Muscat,Delivered,-1.0,Nesto,yes,
0,8094973,B123123,Ashkara,Delivered,-8.21,Lulu,yes,
0,9236647,B8323,Duqum,Delivered,-1.25,Lulu,yes,
0,1888663,B123123,Duqum,Delivered,-2.99,Nesto,yes,
0,8292415,B23823,Ashkara,Delivered,-7.12,Lulu,yes,
0,9116571,B8323,Ashkara,Central Market,-6.75,Nesto,,
0,8844141,B8323,Ashkara,Delivered,-7.87,Nesto,yes,
0,8771508,B23823,Suhar,Central Market,-1.64,Lulu,,
0,1550928,B23823,Ashkara,Central Market,-0.29,Lulu,,
0,4506403,B123123,Duqum,Delivered,-0.14,Nesto,yes,
0,2142343,B8323,Salalah,Central Market,-6.78,Lulu,,
0,3408745,B23823,Salalah,Delivered,-5.47,Nesto,yes,
0,7799352,B328423,Salalah,Delivered,-5.34,Lulu,yes,
0,2096932,B23823,Duqum,Central Market,-5.38,Nesto,,
0,8348318,B8323,Ashkara,Delivered,-9.55,Faiha,yes,
0,9806557,B8323,Suhar,Delivered,-5.34,Lulu,yes,
0,6326814,B123123,Duqum,Central Market,-3.01,Nesto,,
0,4751761,B123123,Duqum,Delivered,-7.15,Lulu,yes,
0,5033787,B8323,Muscat,Central Market,-3.04,Lulu,,
0,9150352,B384211,Salalah,Central Market,-6.6,Nesto,,
0,9619209,B123123,Masira,Central Market,-8.61,Lulu,,
0,7219740,B8323,Suhar,Delivered,-9.65,Lulu,yes,
0,9785410,B8323,Suhar,Delivered,-9.29,Nesto,yes,
0,2698716,B8323,Salalah,Delivered,-2.31,Faiha,yes,
0,9333280,B123123,Salalah,Central Market,-7.4,Faiha,,
0,8367624,B8323,Suhar,Delivered,-5.77,Lulu,yes,
0,2040540,B23823,Salalah,Delivered,-5.37,Nesto,yes,
0,3902434,B123123,Suhar,Central Market,-8.14,Lulu,,
0,1541494,B123123,Sur,Central Market,-2.78,Lulu,,
0,1470688,B23823,Duqum,Delivered,-2.81,Nesto,yes,
0,6658021,B12312,Salalah,Delivered,-6.1,Lulu,yes,
0,1609102,B8323,Duqum,Delivered,-3.69,Lulu,yes,
0,2682288,B23823,Ashkara,Delivered,-8.08,Lulu,yes,
0,5628182,B8323,Ashkara,Central Market,-6.69,Lulu,,
0,3964941,B384211,Ashkara,Central Market,-0.48,Lulu,,
0,4163435,B8323,Ashkara,Central Market,-1.29,Nesto,,
0,3502725,B8323,Ashkara,Central Market,-1.01,Faiha,,
0,4829217,B8323,Salalah,Central Market,-8.69,Lulu,,
0,9033497,B384211,Ashkara,Delivered,-0.68,Nesto,yes,
0,6674243,B8323,Suhar,Central Market,-7.37,Lulu,,
0,6143513,B23823,Salalah,Central Market,-4.91,Lulu,,
0,4631379,B23823,Salalah,Central Market,-0.97,Lulu,,
0,5413223,B8323,Duqum,Delivered,-4.97,Lulu,yes,
0,6383600,B8323,Duqum,Delivered,-3.58,Lulu,yes,
0,3910489,B123123,Duqum,Delivered,-1.76,Lulu,yes,
0,7984138,B8323,Suhar,Central Market,-0.52,Lulu,,
0,5079124,B12312,Muscat,Central Market,-9.63,Lulu,,
0,1150763,B23823,Duqum,Delivered,-4.34,Nesto,yes,
0,1724932,B23823,Suhar,Delivered,-8.94,Lulu,yes,
0,6573692,B8323,Salalah,Central Market,-2.86,Nesto,,
0,4068970,B23823,Suhar,Central Market,-8.16,Nesto,,
0,8738061,B23823,Duqum,Central Market,-7.68,Faiha,,
0,8231952,B123123,Ashkara,Central Market,-3.84,Faiha,,
0,1104722,B23823,Ashkara,Delivered,-1.88,Faiha,yes,
0,3724592,B8323,Salalah,Central Market,-5.72,Lulu,,
0,7969082,B23823,Suhar,Delivered,-0.98,Lulu,yes,
0,5614594,B123123,Duqum,Delivered,-6.33,Nesto,yes,
0,5807186,B123123,Sur,Central Market,-8.99,Lulu,,
0,6852314,B384211,Salalah,Central Market,-5.66,Nesto,,
0,5610108,B12312,Salalah,Delivered,-9.6,Lulu,yes,
0,9266331,B3823,Duqum,Central Market,-1.87,Lulu,,
0,2518996,B12312,Salalah,Delivered,-2.76,Nesto,yes,
0,8894134,B23823,Salalah,Central Market,-1.91,Lulu,,
0,6796583,B123123,Sur,Delivered,-9.12,Nesto,yes,
0,3251921,B8323,Suhar,Delivered,-9.91,Lulu,yes,
0,7963831,B12312,Ashkara,Central Market,-0.29,Faiha,,
0,2613663,B123123,Duqum,Central Market,-4.24,Nesto,,
0,1037785,B123123,Duqum,Central Market,-3.31,Nesto,,
0,1680140,B8323,Ashkara,Central Market,-9.77,Lulu,,
0,9838894,B328423,Duqum,Central Market,-9.6,Lulu,,
0,8513749,B123123,Suhar,Delivered,-6.21,Nesto,yes,
0,5263949,B328423,Salalah,Central Market,-4.91,Lulu,,
0,7292512,B23823,Ashkara,Central Market,-4.33,Lulu,,
0,2761990,B8323,Salalah,Delivered,-6.88,Nesto,yes,
0,9726291,B123123,Ashkara,On Route,-4.89,Nesto,,
0,1353650,B8323,Salalah,Rejected,-2.63,Lulu,,yes
0,1593233,B123123,Salalah,Central Market,-7.63,Lulu,,
0,9614871,B23823,Ashkara,Delivered,-0.92,Lulu,yes,
0,5469473,B123123,Ashkara,Central Market,-9.5,Lulu,,
0,6550921,B23823,Ashkara,Delivered,-6.33,Lulu,yes,
0,7040823,B8323,Salalah,Delivered,-8.98,Nesto,yes,
0,7626144,B23823,Suhar,Central Market,-1.77,Nesto,,
0,2839321,B23823,Duqum,Central Market,-6.2,Lulu,,
0,9436515,B8323,Suhar,Delivered,-1.39,Lulu,yes,
0,1162810,B8323,Duqum,Central Market,-3.68,Lulu,,
0,4011162,B328423,Duqum,Central Market,-3.37,Lulu,,
0,2362126,B8323,Duqum,Delivered,-5.06,Lulu,yes,
0,7602680,B8323,Salalah,Delivered,-7.93,Lulu,yes,
0,6967808,B8323,Duqum,Delivered,-1.63,Lulu,yes,
0,8978402,B23823,Duqum,Delivered,-8.41,Lulu,yes,
0,1482542,B8323,Suhar,On Route,-5.04,Lulu,,
0,9736506,B328423,Suhar,Delivered,-8.19,Lulu,yes,
0,5266245,B123123,Duqum,Central Market,-2.33,Lulu,,
0,9744207,B23823,Duqum,Delivered,-1.49,Nesto,yes,
0,7131442,B123123,Salalah,Central Market,-7.19,Lulu,,
0,6774648,B8323,Ashkara,Delivered,-5.87,Nesto,yes,
0,2595367,B8323,Duqum,Central Market,-0.95,Nesto,,
0,6311960,B123123,Ashkara,Central Market,-8.26,Lulu,,
0,6185220,B123123,Suhar,Central Market,-7.57,Nesto,,
0,1491968,B123123,Duqum,Delivered,-4.11,Nesto,yes,
0,8686484,B123123,Salalah,Central Market,-4.92,Lulu,,
0,3118316,B23823,Duqum,Delivered,-4.51,Nesto,yes,
0,2517657,B384211,Suhar,Delivered,-9.4,Lulu,yes,
0,4789859,B328423,Muscat,Delivered,-3.93,Lulu,yes,
0,2570122,B328423,Suhar,Delivered,-0.18,Lulu,yes,
0,9421202,B23823,Duqum,Delivered,-0.51,Nesto,yes,
0,8874162,B123123,Masira,Delivered,-3.59,Lulu,yes,
0,9583701,B8323,Ashkara,Delivered,-4.6,Lulu,yes,
0,1828197,B8323,Salalah,Central Market,-8.41,Nesto,,
0,1817164,B8323,Duqum,Central Market,-8.77,Nesto,,
0,3159297,B8323,Ashkara,Central Market,-4.27,Lulu,,
0,5948106,B384211,Suhar,Central Market,-0.96,Nesto,,
0,4553772,B23823,Duqum,Central Market,-8.17,Lulu,,
0,6814674,B123123,Ashkara,Central Market,-1.41,Lulu,,
0,4914279,B123123,Duqum,Delivered,-5.06,Lulu,yes,
0,2576474,B8323,Ashkara,Central Market,-6.64,Lulu,,
0,9504240,B123123,Salalah,Delivered,-5.19,Lulu,yes,
0,3080767,B23823,Ashkara,First Truck,-0.12,Lulu,,
0,5153593,B123123,Duqum,On Route,-0.45,Nesto,,
0,6650952,B8323,Duqum,Rejected,-2.23,Nesto,,yes
0,8322864,B23823,Ashkara,Delivered,-8.26,Lulu,yes,
0,3384007,B23823,Duqum,Delivered,-7.65,Lulu,yes,
0,8496326,B123123,Salalah,Central Market,-4.24,Lulu,,
0,4928224,B123123,Suhar,Delivered,-6.3,Lulu,yes,
0,8679912,B8323,Suhar,Central Market,-8.1,Lulu,,
0,4351749,B23823,Duqum,On Route,-6.29,Lulu,,
0,7298483,B8323,Ashkara,Central Market,-8.63,Faiha,,
0,4475386,B8323,Salalah,Delivered,-2.51,Lulu,yes,
0,6003278,B23823,Muscat,Delivered,-3.64,Lulu,yes,
0,2370077,B3823,Suhar,Central Market,-2.15,Lulu,,
0,1585768,B12312,Duqum,Delivered,-5.03,Lulu,yes,
0,2415490,B8323,Duqum,Delivered,-9.8,Faiha,yes,
0,8776408,B23823,Ashkara,Central Market,-3.11,Lulu,,
0,4627128,B23823,Salalah,Central Market,-1.0,Lulu,,
0,6224309,B23823,Salalah,Central Market,-0.54,Nesto,,
0,4526646,B3823,Salalah,Delivered,-5.24,Lulu,yes,
0,7202814,B8323,Muscat,Delivered,-7.29,Lulu,yes,
0,2221751,B123123,Ashkara,Delivered,-6.04,Lulu,yes,
0,4462348,B123123,Ashkara,Central Market,-2.43,Nesto,,
0,4325166,B123123,Ashkara,Delivered,-3.66,Lulu,yes,
0,1847060,B3823,Salalah,Delivered,-8.17,Lulu,yes,
0,4387866,B23823,Ashkara,Delivered,-9.5,Nesto,yes,
0,9598961,B8323,Ashkara,Delivered,-6.57,Lulu,yes,
0,5984776,B23823,Duqum,Delivered,-3.37,Lulu,yes,
0,8590753,B23823,Suhar,Central Market,-6.69,Lulu,,
0,2193034,B23823,Duqum,Delivered,-0.31,Nesto,yes,
0,5517112,B123123,Ashkara,Delivered,-0.54,Lulu,yes,
0,8228850,B8323,Suhar,Delivered,-9.9,Lulu,yes,
0,9116723,B23823,Ashkara,Delivered,-4.28,Lulu,yes,
0,8294596,B123123,Duqum,Delivered,-2.56,Lulu,yes,
0,7559183,B8323,Duqum,Central Market,-9.03,Lulu,,
0,9560362,B8323,Ashkara,Delivered,-7.54,Lulu,yes,
0,7889406,B328423,Duqum,Central Market,-0.99,Lulu,,
0,3757462,B23823,Ashkara,Central Market,-1.58,Lulu,,
0,3192081,B384211,Ashkara,Delivered,-6.79,Nesto,yes,
0,7787400,B23823,Duqum,Delivered,-7.52,Lulu,yes,
0,7833670,B8323,Salalah,Central Market,-0.71,Lulu,,
0,4774802,B123123,Suhar,Central Market,-0.25,Lulu,,
0,2395141,B23823,Suhar,Delivered,-3.76,Lulu,yes,
0,3860522,B123123,Salalah,Central Market,-9.17,Lulu,,
0,9578008,B23823,Ashkara,Delivered,-2.3,Lulu,yes,
0,6414898,B23823,Suhar,Delivered,-6.47,Lulu,yes,
0,3638843,B8323,Suhar,Central Market,-8.15,Lulu,,
0,6480666,B8323,Ashkara,Central Market,-8.61,Nesto,,
0,9733815,B8323,Masira,Central Market,-7.76,Lulu,,
0,1229472,B23823,Ashkara,Delivered,-0.62,Nesto,yes,
0,4086215,B123123,Salalah,Central Market,-8.82,Lulu,,
0,1864907,B123123,Suhar,Central Market,-8.47,Lulu,,
0,1934973,B8323,Salalah,Central Market,-2.15,Lulu,,
0,7308931,B8323,Salalah,Delivered,-3.98,Nesto,yes,
0,1424422,B328423,Ashkara,Delivered,-7.56,Lulu,yes,
0,4066760,B23823,Duqum,Delivered,-1.01,Faiha,yes,
0,6839327,B23823,Duqum,Central Market,-6.88,Lulu,,
0,8807518,B8323,Ashkara,On Route,-6.23,Lulu,,
0,6459797,B8323,Duqum,Delivered,-9.56,Nesto,yes,
0,1347048,B8323,Duqum,Central Market,-7.93,Nesto,,
0,4905686,B328423,Duqum,Central Market,-4.1,Nesto,,
0,5038628,B23823,Suhar,Central Market,-3.95,Lulu,,
0,2631286,B23823,Suhar,Central Market,-9.65,Lulu,,
0,4306183,B123123,Ashkara,Central Market,-5.63,Lulu,,
0,4532494,B23823,Suhar,Central Market,-2.97,Lulu,,
0,5185095,B8323,Ashkara,Central Market,-4.3,Nesto,,
0,9087621,B8323,Suhar,Delivered,-9.28,Faiha,yes,
0,6730375,B8323,Suhar,Central Market,-1.34,Lulu,,
0,3465738,B123123,Suhar,Delivered,-4.98,Lulu,yes,
0,4654701,B8323,Suhar,Delivered,-9.23,Nesto,yes,
0,6059998,B123123,Suhar,First Truck,-4.22,Lulu,,
0,9003234,B328423,Ashkara,Central Market,-0.8,Lulu,,
0,6366350,B8323,Suhar,Central Market,-8.33,Nesto,,
0,9009733,B123123,Duqum,Central Market,-1.3,Lulu,,
0,8440103,B23823,Duqum,Central Market,-3.31,Nesto,,
0,3260640,B123123,Ashkara,Central Market,-0.39,Lulu,,
0,1281280,B23823,Ashkara,Central Market,-7.85,Lulu,,
0,1510272,B123123,Salalah,Delivered,-4.74,Lulu,yes,
0,9265098,B23823,Ashkara,Central Market,-5.7,Lulu,,
0,8824566,B384211,Duqum,Delivered,-4.8,Lulu,yes,
